longitude,latitude,name
103.93882209139998,1.335183372156466,PAN ISLAND EXPRESSWAY
103.93969049891594,1.3355548775659583,PAN ISLAND EXPRESSWAY
103.94008129078334,1.3358231651130166,PAN ISLAND EXPRESSWAY
103.94545871790103,1.3403450581843968,PAN ISLAND EXPRESSWAY
103.93206587941367,1.308418440430654,EAST COAST PARKWAY
103.93514229138052,1.3092976707380268,EAST COAST PARKWAY
103.97879322359033,1.3351496133000074,EAST COAST PARKWAY
103.97930739280892,1.3359272458799532,EAST COAST PARKWAY
103.97965906393843,1.3365816308128635,EAST COAST PARKWAY
103.97993764211296,1.3372180883839828,EAST COAST PARKWAY
103.98067649495806,1.339077091003688,EAST COAST PARKWAY
103.77401067617092,1.3961953924437314,BUKIT TIMAH EXPRESSWAY
103.77401051472212,1.3952512377437187,BUKIT TIMAH EXPRESSWAY
103.77405724234028,1.394222120167419,BUKIT TIMAH EXPRESSWAY
103.77416962217494,1.3931080410854262,BUKIT TIMAH EXPRESSWAY
103.77449466761516,1.3906105658835763,BUKIT TIMAH EXPRESSWAY
103.97241012033514,1.3258138736319376,EAST COAST PARKWAY
103.97438584897068,1.328713014111799,EAST COAST PARKWAY
103.90912062799994,1.3739748348703906,KALLANG PAYA LEBAR EXPRESSWAY
103.90953186363345,1.3751109789326015,KALLANG PAYA LEBAR EXPRESSWAY
103.90975150873828,1.3755653945981061,KALLANG PAYA LEBAR EXPRESSWAY
103.90995443474685,1.3758960359811365,KALLANG PAYA LEBAR EXPRESSWAY
103.9104569140226,1.3765864893994157,KALLANG PAYA LEBAR EXPRESSWAY
103.9109768737854,1.3770907789126194,KALLANG PAYA LEBAR EXPRESSWAY
103.91159713663265,1.3775589419976042,KALLANG PAYA LEBAR EXPRESSWAY
103.84270691261699,1.301697929867356,CENTRAL EXPRESSWAY
103.8430885279892,1.301323809884823,CENTRAL EXPRESSWAY
103.84321069541772,1.3011668614205916,CENTRAL EXPRESSWAY
103.84341956005596,1.3008283333377675,CENTRAL EXPRESSWAY
103.84360026662227,1.3004139725565298,CENTRAL EXPRESSWAY
103.8436953438008,1.3000516130917505,CENTRAL EXPRESSWAY
103.84376688639499,1.2988448636874859,CENTRAL EXPRESSWAY
103.84389438461484,1.2969276016339468,CENTRAL EXPRESSWAY
103.8442623143772,1.2942694909895218,CENTRAL EXPRESSWAY
103.84420518907328,1.2935342887522778,CENTRAL EXPRESSWAY
103.8441254722294,1.2931251662003116,CENTRAL EXPRESSWAY
103.84329932568437,1.2911667259261788,CENTRAL EXPRESSWAY
103.75547172955253,1.3886331892048438,KRANJI EXPRESSWAY
103.75473972370825,1.3886666886715755,KRANJI EXPRESSWAY
103.75411086102393,1.3887255099440368,KRANJI EXPRESSWAY
103.75357620812441,1.388800982670372,KRANJI EXPRESSWAY
103.75293837607943,1.3889047682611873,KRANJI EXPRESSWAY
103.75233266689818,1.3890439633171845,KRANJI EXPRESSWAY
103.76514586812614,1.3093559139171058,AYER RAJAH EXPRESSWAY
103.76440585866412,1.3102340925654095,AYER RAJAH EXPRESSWAY
103.7628914842586,1.3117552872534002,AYER RAJAH EXPRESSWAY
103.76217251688524,1.3124577903146333,AYER RAJAH EXPRESSWAY
103.78763369208319,1.2925242392712721,AYER RAJAH EXPRESSWAY
103.78677409861332,1.2932908814263855,AYER RAJAH EXPRESSWAY
103.78642335565962,1.2936629603451215,AYER RAJAH EXPRESSWAY
103.78503778915335,1.2952589892481705,AYER RAJAH EXPRESSWAY
103.64653705898961,1.3390165821386788,AYER RAJAH EXPRESSWAY
103.64398286914782,1.3413249833483476,AYER RAJAH EXPRESSWAY
103.87533563898634,1.320649479092931,PAN ISLAND EXPRESSWAY
103.87567009711948,1.320434634383332,PAN ISLAND EXPRESSWAY
103.87625515844383,1.3201558521522962,PAN ISLAND EXPRESSWAY
103.87660883628917,1.3200354452379417,PAN ISLAND EXPRESSWAY
103.8772459947343,1.3199724341654735,PAN ISLAND EXPRESSWAY
103.87865365518304,1.3199667193950853,PAN ISLAND EXPRESSWAY
103.87908125514542,1.3200053830411365,PAN ISLAND EXPRESSWAY
103.87962479766819,1.32017399617588,PAN ISLAND EXPRESSWAY
103.72980120559268,1.3525300913430656,PAN ISLAND EXPRESSWAY
103.72852889478087,1.3533112693717122,PAN ISLAND EXPRESSWAY
103.72780080590717,1.3537402058522603,PAN ISLAND EXPRESSWAY
103.72695369623271,1.3541598752581208,PAN ISLAND EXPRESSWAY
103.81657281540375,1.332342149728011,PAN ISLAND EXPRESSWAY
103.81516940102384,1.3331111859830382,PAN ISLAND EXPRESSWAY
103.81451665658153,1.3334031677942146,PAN ISLAND EXPRESSWAY
103.81382521092728,1.333607562321992,PAN ISLAND EXPRESSWAY
103.81334817607164,1.3337106614503553,PAN ISLAND EXPRESSWAY
103.7146434188493,1.3225355262605571,AYER RAJAH EXPRESSWAY
103.71772443870253,1.3232097466360973,AYER RAJAH EXPRESSWAY
103.64416786022284,1.3414513349642283,AYER RAJAH EXPRESSWAY
103.64663593679072,1.3391116343043035,AYER RAJAH EXPRESSWAY
103.9121552312838,1.3018493264087292,EAST COAST PARKWAY
103.90666350438127,1.3003119521739699,EAST COAST PARKWAY
103.83060237995254,1.3266114099687232,PAN ISLAND EXPRESSWAY
103.83144369600184,1.326144612112996,PAN ISLAND EXPRESSWAY
103.83187401286906,1.3259938611554583,PAN ISLAND EXPRESSWAY
103.83234299713412,1.3259306182671249,PAN ISLAND EXPRESSWAY
103.83278867735007,1.3259631863846668,PAN ISLAND EXPRESSWAY
103.76510364877576,1.3097284176163915,AYER RAJAH EXPRESSWAY
103.76518945543181,1.3096348526481512,AYER RAJAH EXPRESSWAY
103.7666202381859,1.3076312346816525,AYER RAJAH EXPRESSWAY
103.76698287681629,1.3072093847089863,AYER RAJAH EXPRESSWAY
103.89572423316639,1.2962904216882265,EAST COAST PARKWAY
103.89472559739569,1.2959431703557345,EAST COAST PARKWAY
103.89379305900526,1.2956845854271601,EAST COAST PARKWAY
103.89290459493772,1.2955294448168189,EAST COAST PARKWAY
103.91839825584873,1.3813168222412104,TAMPINES EXPRESSWAY
103.91580792169498,1.3839844320990553,TAMPINES EXPRESSWAY
103.71042324565126,1.36079123932788,PAN ISLAND EXPRESSWAY
103.71346444455992,1.3580510704254596,PAN ISLAND EXPRESSWAY
103.71409503138322,1.3575243495956795,PAN ISLAND EXPRESSWAY
103.71475216758911,1.357149540163805,PAN ISLAND EXPRESSWAY
103.81651262867173,1.3328155624400864,LORNIE HIGHWAY
103.81679506884588,1.3331545816855603,LORNIE HIGHWAY
103.8823888857864,1.4012453417172226,TAMPINES EXPRESSWAY
103.87598640288319,1.4011164811294183,TAMPINES EXPRESSWAY
103.89956464910122,1.2979971626798272,EAST COAST PARKWAY
103.90404245070172,1.2996467220163692,EAST COAST PARKWAY
103.90503299514461,1.3000010436622051,EAST COAST PARKWAY
103.90802907914996,1.3009327614053279,EAST COAST PARKWAY
103.93526989510084,1.374336788706091,TAMPINES EXPRESSWAY
103.93704517975199,1.3733227538310615,TAMPINES EXPRESSWAY
103.93812979811909,1.372789533746152,TAMPINES EXPRESSWAY
103.69945739679233,1.3569928547921366,PAN ISLAND EXPRESSWAY
103.70093889232074,1.3586885883671842,PAN ISLAND EXPRESSWAY
103.70197968029176,1.3600290130809891,PAN ISLAND EXPRESSWAY
103.70304342440784,1.361431067341638,PAN ISLAND EXPRESSWAY
103.97263184040438,1.3399622381720253,PAN ISLAND EXPRESSWAY
103.9719132416511,1.340353098253427,PAN ISLAND EXPRESSWAY
103.97112728101531,1.3408812070149763,PAN ISLAND EXPRESSWAY
103.91851953802035,1.3814650466144651,TAMPINES EXPRESSWAY
103.91929251841754,1.380749140084828,TAMPINES EXPRESSWAY
103.91981036832061,1.3803579217146462,TAMPINES EXPRESSWAY
103.92045198695182,1.3799513226998865,TAMPINES EXPRESSWAY
103.7834882942621,1.2972657384234598,AYER RAJAH EXPRESSWAY
103.78413262956188,1.2965942423929382,AYER RAJAH EXPRESSWAY
103.78660137491897,1.2937598807816058,AYER RAJAH EXPRESSWAY
103.78695161738051,1.2933874084301444,AYER RAJAH EXPRESSWAY
