bus_stop_num,longitude,latitude
93039,103.9294782046316,1.3095853865699054
76461,103.95982633190957,1.356149104883838
18209,103.79548177527172,1.294733416399634
67261,103.89470574086855,1.3865656035288885
65309,103.90928099354693,1.4049331203470914
70041,103.87840861445306,1.333408060262738
43609,103.75000628966691,1.3565484607078813
52249,103.8385483291972,1.337821667631208
43601,103.74965043767538,1.3566208335984389
47611,103.80627409645099,1.4439245633260662
04142,103.84972497433357,1.2932024972040723
43809,103.75185807722167,1.3543777624244433
21451,103.71482204154344,1.3452676910916352
59061,103.83496646601142,1.425637446354079
43579,103.75167731427484,1.3590614031264334
43589,103.75154799236795,1.3624339209800256
46049,103.76456746166517,1.4368530454035595
85061,103.94731282487717,1.3315613932469865
21609,103.72106036037458,1.3377046964404469
43581,103.75135910154373,1.362579387705694
20189,103.74716800578206,1.3203259593067533
99041,103.98553772956656,1.3878115805635245
53039,103.83594935370732,1.351384116552784
20069,103.74424095457604,1.3240314878163293
63371,103.88517604527894,1.3712239359440281
53291,103.8371637501788,1.352233479525425
97201,103.9737356302336,1.3626870939263191
52159,103.84384451615995,1.3380530475862926
55309,103.84442524825486,1.384059781597968
30029,103.71697716791391,1.3741324659409215
44691,103.77137492976381,1.388308191057049
54589,103.8567312872338,1.3716829698566901
53299,103.83796203589688,1.351652911439072
26311,103.62974647608934,1.302216289391273
11439,103.80025202277987,1.30601239206782
28431,103.73889606687484,1.334709314857744
59029,103.82881840138002,1.4079592666199199
54381,103.85611617963444,1.3657986884074622
34031,103.7079561151836,1.4376996025340898
66019,103.86040511570697,1.3459724307974243
41151,103.81935749154144,1.3380792468086085
07331,103.85893048404591,1.3082375064439224
21671,103.72381417996189,1.3380120373579467
92241,103.90094412978551,1.30179855471652
92271,103.90949515897817,1.3061712212016752
59039,103.83152552938171,1.413357313057138
58499,103.82429238707451,1.4520875100148236
12151,103.78130421557749,1.3186116695850434
99181,103.98847365123517,1.3878059235682274
53309,103.84533743978062,1.3485242590321682
53121,103.83947421523251,1.3502521407217492
14131,103.81667822160466,1.2674549218739035
46641,103.79002679314496,1.435407891339813
34029,103.70814497165364,1.4355728013731892
59281,103.84066698201151,1.4228682233077066
25129,103.65218115082057,1.3299817130558627
18181,103.79367448791228,1.2970638105031498
54329,103.85249883923458,1.3644585861686935
59551,103.82824186015118,1.4253676650131681
21161,103.71269260914261,1.3505353986966588
21169,103.71283894273118,1.3506773465874569
26431,103.63614188789647,1.2945365077712683
76069,103.94210020615222,1.348607654888784
03129,103.84973662187187,1.278378999234663
85099,103.9464021011416,1.3268578227218848
85091,103.94651587541203,1.3275783450583398
43119,103.76301259950345,1.3733681624575143
43071,103.7669842874774,1.3651509443383933
46649,103.78987865975162,1.4350740173972725
43379,103.74517736050748,1.347153006944524
84321,103.92985299297499,1.3306233699714969
27409,103.69412968165894,1.34721424580978
10401,103.81161115300917,1.2881477893066755
92169,103.89676888860971,1.3037862620248692
49169,103.74861349001613,1.4356125433711309
46349,103.78625916773433,1.4319072930624905
